313,7823.69,1271585.346,150473.7012,1710375.071,3473,0
314,9074.07,1272480.543,149896.5258,2185444.438,3694,0
315,10861.98,1273250.295,150911.1923,2944322.532,4456,0
316,10581.39,1274664.866,150029.6512,3533780.961,6294,0
317,6094.13,1274059.583,151918.708,1506125.688,4407,0
318,8805.42,1274755.577,152081.363,2247533.726,6059,0
319,8968.05,1271297.823,152312.8781,1441250.369,2244,0
320,8067.79,1274510.923,148169.3633,2255550.984,4562,0
321,7382.39,1273202.784,148312.5736,1651418.752,3297,0
322,10918.13,1275850.328,150273.3551,3019551.555,3498,0
323,17202.32,1274943.806,154926.0639,3258306.058,3321,0
324,10816.83,1276172.11,153133.3853,5055770.176,5321,0
325,4244.59,1272953.723,156305.3911,881936.8868,3970,0
326,11295.04,1278496.81,155627.7523,2584253.508,2197,0
327,7008.92,1279020.985,156833.7642,1650901.435,3569,0
328,9437.42,1280073.691,156916.0523,2439847.436,3475,0
329,7656.77,1279955.284,154011.1873,2525071.851,6263,0
330,6489.58,1280016.397,155241.9532,1229876.06,2526,0
331,5225.54,1280962.092,156392.4783,878081.5195,1338,0
332,6852.83,1283954.595,154362.3917,2784574.101,2835,0
333,7948.22,1284917.115,153164.5058,1552237.966,2174,0
334,5069.52,1284726.088,152663.4339,977430.7761,2323,0
335,8169.38,1281686.35,150602.1565,2923452.329,2015,0
336,6596.84,1281157.488,154770.3557,1672678.582,2449,0
337,8733.73,1282200.438,155471.3182,3199861.085,3848,0
338,13805.1,1281489.076,152837.28,6146494.042,2327,0
339,9583.04,1283345.537,152375.13,3911379.88,4903,0
340,17035.38,1278047.038,150921.4175,9776582.402,3248,0
341,15258.16,1279533.764,148651.5784,12943336.67,5689,0
342,9238.88,1277321.598,147237.6194,3635515.056,4373,0
343,8905.97,1275847.889,147093.6492,3464102.551,4024,0
344,12889.85,1273262.301,142618.0098,8029200.8,5565,0
345,13244.77,1274332.73,145161.3753,7589773.274,3558,0
346,14077.11,1275912.644,141603.3095,8099327.675,5217,0
347,20062.18,1277768.12,143919.2663,16833446.68,5132,0
348,22195.24,1280573.687,141110.8403,15849441.36,2298,0
349,16662.67,1280394.161,145447.0983,10343822.43,2236,0
350,13680.3,1283169.029,145136.6151,4525884.05,2533,0
351,6764.11,1283432.744,143798.3382,1636954.517,3117,0
352,5842.04,1282645.207,143202.3964,1623720.223,2841,0
353,4597.92,1282878.248,141375.206,693376.3546,565,0
354,5179.26,1283509.2,141362.2827,1104659.421,1609,0
355,31960.26,1283209.388,135921.5003,51521516.33,3771,0
356,17101.5,1288887.159,142188.3536,11943473.1,3257,0
357,32845.35,1287845.539,138963.6815,33126340.54,4582,0
358,22876.42,1289050.114,145535.2952,15206372.77,6000,0
359,20373.34,1285464.698,145010.1564,12793565.11,1218,0
360,11384.78,1284717.346,147882.9401,3933819.558,2670,0
361,10782.67,1282368.257,148390.8067,2506271.493,1729,0
362,8381.64,1282672.663,147024.1376,2411611.711,3264,0
363,6941.78,1283399.698,149218.1541,2923156.917,4228,0
364,5242.63,1287028.008,147514.7115,1388198.246,1724,0
365,8848.78,1290138.043,146348.2283,2448169.327,351,0
366,17232.55,1289491.215,150414.8395,11797484.28,2007,0
367,12056.73,1287631.639,151192.5433,5364020.784,6425,0
368,15460.92,1285857.088,155130.953,9206457.215,5746,0
369,26166.1,1288879.643,154623.2905,12215433.85,5379,0
370,4054.32,1290512.072,155711.9406,530952.8457,31,0
371,7433.75,1289091.517,156700.0075,1191108.756,727,0
372,5442.48,1287525.263,155644.0387,1034197.773,2343,0
373,6039.4,1287103.875,156684.0475,1102202.482,2145,0
374,9521.74,1285955.14,158255.791,2582804.78,6076,0
375,4917.16,1284882.047,156669.9069,982412.2887,2017,0
376,2800.87,1284554.298,158147.1997,416630.7828,870,0
377,5934.66,1284151.073,157414.6422,1316663.099,2733,0
378,7494.93,1283453.929,156629.8721,2281325.769,1890,0
379,3470.89,1282508.153,157735.9264,482239.2118,1787,0
380,5827.42,1282334.294,156784.5376,1687230.332,2912,0
381,4531.62,1281188.214,157679.1271,1290816.551,2315,0
382,5364.26,1281254.469,158561.125,1119764.086,3104,0
383,3404.42,1281025.673,159320.4545,558028.9305,2245,0
384,4421.88,1280187.168,158312.8448,976959.7138,2026,0
385,3086.98,1279923.347,158978.3553,386134.6467,1645,0
386,2294.05,1279740.203,159731.5255,207607.9558,633,0
387,3768.42,1280201.666,159885.7198,691689.9593,1545,0
388,4350.29,1280872.605,160093.9599,796767.7904,1766,0
389,8828.31,1282510.598,158709.0856,2458708.497,1998,0
390,7737.06,1282571.834,159963.1971,2524238.549,3558,0
391,7120.84,1283761.405,159175.4017,1474660.982,3273,0
392,14549.44,1283742.494,161461.1253,5759035.152,3566,0
393,10607.81,1285903.911,160801.3543,4030328.775,3402,0
394,11053.69,1284717.773,159264.1127,2683950.141,3515,0
395,9482.85,1288588.053,163786.3878,4695395.675,4768,0
396,18603.91,1287565.899,160560.7514,7237504.263,4498,0
397,18471.47,1290347.064,159919.6444,7698125.003,4118,0
398,17621.79,1288592.248,159452.1624,8010758.573,4291,0
399,14078.87,1292654.078,161294.476,7293561.966,2826,0
400,13326.1,1291861.288,158656.113,5758285.417,4140,0
401,15550.44,1292128.209,163455.4293,10525466,4708,0
402,9585.35,1289496.437,158729.9806,1328714.316,3689,0
403,13359.01,1280725.043,165049.3381,7192186.729,5067,0
404,8894.73,1282337.758,164060.6655,3201843.254,4423,0
405,9472.64,1283630.202,165487.4529,3565213.288,4592,0
406,7459.57,1284029.792,163587.0312,3231754.069,5229,0
407,9349.31,1285516.54,165763.3121,4585320.268,5160,0
408,11012.55,1287277.335,165094.6568,4703564.505,1703,0
409,10367.06,1285807.684,163181.4513,5344471.681,5276,0
410,14127.1,1284298.818,169363.3062,6434222.777,4555,0
